UserID,TrueNews,FalseNews,TotalNews,PageRankCentrality,DegreeCentrality,ClosenessCentrality,UserScore
18244561,6,0,6,0.015432814251990494,0.01412246563761715,0.40398875506309234,1.8433544034952698
361794023,6,0,6,0.005448422534453493,0.004938271604938273,0.41351084864072446,1.8423897542780112
61425810,6,0,6,0.0007643072586170021,0.0006952998822917531,0.4159872564556472,1.8417446863596554
221136130,6,0,6,0.0007643072586170021,0.0006952998822917531,0.4159872564556472,1.8417446863596554
222250696,6,0,6,0.0007643072586170021,0.0006952998822917531,0.4159872564556472,1.8417446863596554
3212982333,6,0,6,0.018581363410462702,0.016888135342958868,0.3689019630791193,1.840437146183254
54114276,6,0,6,0.003180664001173897,0.002871837921521752,0.38924118572806665,1.839529368765076
429749182,6,0,6,0.0017077198508327624,0.0015841871956979875,0.3810015884169565,1.8384293495463484
311130026,6,0,6,0.0032905111484825035,0.0030306900421842964,0.3521607698260381,1.8358481971016702
89087134,6,0,6,0.012096048419241383,0.011164274322169059,0.319032778076303,1.834229310081771
157412447,6,0,6,4.099758610946138e-06,2.0572321997984214e-05,0.3418960620250249,1.834192073410563
43112080,6,0,6,0.015214469155588597,0.016006638002564685,0.29030375302094885,1.83215248601791
877199790743855104,6,0,6,0.009300578841905745,0.008639587362991618,0.3002890047489725,1.8318229170953868
169930139,6,0,6,0.02390765065952763,0.02285263987391647,0.269926871750163,1.8316687162283605
225265639,6,0,6,0.04019684268115793,0.04314661769207223,0.20382492696395424,1.828716838733718
373730900,6,0,6,0.0008219520749335555,0.0007944614686187725,0.26573186558957407,1.8267348279133124
780994300654018564,6,0,6,0.004826840602901185,0.004497617918239849,0.22353955385366042,1.8232864012374799
124837869,6,0,6,0.0021860438791119893,0.001984674886353543,0.19084142589719455,1.8195012144662657
289996963,6,0,6,0.005227335201779131,0.00532485347300162,0.16660707281020526,1.8177159261484983
1046864876205834240,5,0,5,0.3645839050278026,0.3587070707070707,0.41865945863796483,1.6141950434372838
49190063,5,1,6,0.0004490838718757684,0.00043646339942636264,0.39290136070802373,1.6060453574645994
14345062,5,1,6,0.06516533676129631,0.06620871162507758,0.2613114848986218,1.6059352199951662
14200465,5,0,5,0.08397579852975527,0.08238996020814203,0.4284409046289093,1.5594806663366807
182301577,5,0,5,0.09149179290818768,0.08704826038159372,0.3835599140247179,1.55620999673145
232579939,5,0,5,0.036141163833167025,0.03298865195161492,0.4000161012622025,1.5469145917046985
564111558,5,0,5,0.04610543607632184,0.04650659601479275,0.36387990158231287,1.5456491933673429
14646765,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604,1.544314799601535
193799412,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604,1.544314799601535
2395651831,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604,1.544314799601535
244991712,5,0,5,0.0038583281515680054,0.0034848484848484847,0.4301695316248762,1.5437512708261292
251265927,5,0,5,0.008143787202280527,0.007447312632497817,0.4084044000627803,1.542399549989756
495736393,5,0,5,2.964658826684882e-06,4.345569919618668e-19,0.41803901994290393,1.5418041984601731
53487798,5,0,5,0.0007643072586170026,0.0006952998822917527,0.41598725645564716,1.5417446863596556
2468215891,5,0,5,0.0007643072586170026,0.0006952998822917527,0.41598725645564716,1.5417446863596556
17162627,5,0,5,0.0028301082664024496,0.00255368347425374,0.3972732995108062,1.5402657091251462
238256593,5,0,5,0.0009003526517808597,0.0008363429832356391,0.3994069854301367,1.5401143681065153
124954559,5,0,5,0.0019103692548168762,0.0017186793306196292,0.388200603070419,1.5391829651655855
1278597655,5,0,5,0.0019103692548168762,0.0017186793306196292,0.388200603070419,1.5391829651655855
851815249,5,0,5,0.0019103692548168762,0.0017186793306196292,0.388200603070419,1.5391829651655855
126600280,5,0,5,0.0019103692548168762,0.0017186793306196292,0.388200603070419,1.5391829651655855
4646517636,5,0,5,0.060140709380709194,0.05692216280451575,0.23041130970923535,1.534747418189446
2359028480,5,0,5,0.013932425555084551,0.012753715863210707,0.319369611955856,1.534605575337415
3771043037,5,0,5,0.008326718192090481,0.007582491582491582,0.325109157729095,1.5341018367503678
18712368,5,0,5,0.0002528417563450616,0.0002378634030379846,0.3259992822911264,1.5326489987450511
21963818,5,0,5,0.0012429547993189872,0.0011811404782650792,0.3193797609432732,1.5321803856220857
2165143543,5,0,5,0.0029837943472434047,0.002989898989898991,0.27657736680833866,1.5282551060145482
237112765,5,0,5,0.002672942295795067,0.002305065038877989,0.267153728532293,1.5272131735866967
309421351,5,0,5,0.026092226851940552,0.02434875066454014,0.20448622469907993,1.5254927202215562
4817958794,5,0,5,0.02549362069197672,0.02434875066454014,0.19639155819067894,1.5246233929547195
591975275,5,0,5,0.010188668038346534,0.009252525252525253,0.2224104809584571,1.524185167424933
2177319723,5,0,5,0.0013263849480837939,0.0012017278898307842,0.19040790565611795,1.5192936018494032
765353478415785984,5,0,5,0.0032346064433544613,0.0028204752842434008,0.1759181056917789,1.5181973187419378
917483373085392896,5,0,5,0.0028953408186407834,0.0027825091877379474,0.16140044391673078,1.5167078293923109
806753871955521536,5,0,5,0.0024343984172774925,0.002345899077925224,0.1614160276590565,1.5166196325154258
110487588,5,0,5,0.004646478375279932,0.004423657799863588,0.1555300016036871,1.5164600137778832
813429580518293506,5,0,5,0.007856537712119622,0.007564339042599912,0.14916889439569747,1.5164589771150416
1926831374,5,0,5,0.004014024207133596,0.003779271817857027,0.15536685682037032,1.516316015284536
293314112,5,0,5,0.006451110013805778,0.00635681574588327,0.14069732347710123,1.515350524923679
585972335,5,0,5,0.004119136553169136,0.003779271817857027,0.13852653606870277,1.514642494443973
2532718828,5,0,5,0.005265374628634561,0.004920197647470375,0.13512231530431076,1.5145307887580415
104337698,5,0,5,0.00592249503989601,0.00571242976387671,0.13209361715340887,1.5143728541957182
943313601829380097,5,0,5,0.016681144731015077,0.015559099769626085,0.1093441313132129,1.5141584375813855
843930150400008192,5,0,5,0.0061068983832683315,0.005787747605929426,0.11461446937563373,1.5126509115364832
22407074,4,1,5,0.05337440936857591,0.04871903750884643,0.35503532551740064,1.3257128772394824
380693277,4,1,5,0.005176779921795939,0.0048258402980981795,0.3115617323344757,1.312156435255437
48071635,4,1,5,0.02186343458730997,0.02018202510034361,0.27112773723888,1.3113173196926535
4647698781,4,1,5,0.01241376827165736,0.011279154257877663,0.2884026486264372,1.3112095571155973
278688378,4,1,5,0.008718108584287856,0.007976543900109904,0.2883178646333932,1.3105012517117791
134971995,4,1,5,0.017831561102122997,0.01571762427577677,0.21610959053925016,1.3049658775917152
1273907060,4,1,5,0.0026058590615484173,0.002310012113513364,0.1331947860503203,1.2938110657225383
190890578,4,0,4,0.09655226098493239,0.09282192744452437,0.41909090660192483,1.260846509503138
111522284,4,0,4,0.0586083793344714,0.053647586980920314,0.4219293532056902,1.253418531952108
172896984,4,0,4,0.07343958269152515,0.06955266955266956,0.37257657173562597,1.2515568823979821
131998739,4,0,4,0.026167087872500338,0.023672623672623676,0.4508328855454057,1.2500672597090527
25515914,4,0,4,0.026167087872500338,0.023672623672623676,0.4508328855454057,1.2500672597090527
1689421,4,0,4,0.10362895464684843,0.10163706025774993,0.2836551124517815,1.248892112735638
55155523,4,0,4,0.019159518551024334,0.017794940123606297,0.44882154647771444,1.2485776005152343
469880748,4,0,4,0.05516145382078436,0.0507177033492823,0.3759464608470519,1.248182561801712
6295782,4,0,4,0.03707768416093015,0.03376623376623377,0.3976876809207675,1.2468531598847934
385088319,4,0,4,0.009712145260878212,0.008834526225830572,0.4356376356146548,1.2454184307101364
16198354,4,0,4,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.244314799601535
330854505,4,0,4,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.244314799601535
421794008,4,0,4,0.005758106267554625,0.005366161616161617,0.42942487647776506,1.2440549144361481
172470598,4,0,4,0.001011192417306844,0.0010101010101010105,0.41877552754549735,1.2420796820972906
238278490,4,0,4,0.01065177769241003,0.009657648463618614,0.39833458417894935,1.2418644010334978
136480435,4,0,4,2.964658826684882e-06,4.345569919618668e-19,0.4180390199429039,1.241804198460173
335868637,4,0,4,2.964658826684882e-06,4.345569919618668e-19,0.4180390199429039,1.241804198460173
14124196,4,0,4,0.0005739716086694236,0.0005214749117188144,0.4165001973274613,1.2417595643847847
7402662,4,0,4,0.019669937808063673,0.01891384900993179,0.3736949894676381,1.2412278776285635
2495613440,4,0,4,0.018431216223325858,0.016885839527348963,0.36002572488755935,1.2395342780638234
1630599462,4,0,4,0.0019103692548168762,0.0017186793306196296,0.3882006030704189,1.2391829651655855
1630506636,4,0,4,0.0019103692548168762,0.0017186793306196296,0.3882006030704189,1.2391829651655855
3408262787,4,0,4,0.03674386456031275,0.03521962924261775,0.31554319532075775,1.2387506689123688
454100672,4,0,4,0.002570548508198531,0.002485284499672989,0.381758832994091,1.2386814666001962
22736585,4,0,4,0.0017077198508327624,0.001584187195697988,0.3810015884169565,1.2384293495463485
3835871794,4,0,4,0.016726152579445663,0.01520874622431484,0.34238826801583383,1.2374323166819594
59500657,4,0,4,0.008127163142508236,0.0075857705403159946,0.3533441818220126,1.2369057115504838
112471133,4,0,4,0.022417457473956286,0.02417640456856144,0.3179624254615824,1.2364556287504098
21316253,4,0,4,0.006930296240955791,0.0066101950058199705,0.35074685865247546,1.2364287349899252
55330244,4,0,4,0.012156940934898774,0.011164274322169059,0.3364230700340319,1.2359744285291099
14412533,4,0,4,0.02849135768970169,0.02786176094049489,0.299936155674195,1.235628927430439
13302412,4,0,4,0.004083448557090764,0.0036961340018893973,0.34714711202830617,1.2354926694587285
9335232,4,0,4,0.0002111009817766438,0.0001965051423651552,0.3476844850595792,1.234809209118372
92079350,4,0,4,0.022191233475072986,0.0209943102029433,0.30144437189182577,1.2344629915569842
140468958,4,0,4,4.099758610946584e-06,2.0572321997984214e-05,0.3418960620250249,1.2341920734105631
137438408,4,0,4,0.010721070693498747,0.009908609908609908,0.3210297494015925,1.2341659430003702
224456162,4,0,4,0.0716237928669015,0.0670846394984326,0.20096852933370463,1.233967696169904
371512413,4,0,4,0.0004186697548344719,0.0003827241237313183,0.3154014291351941,1.2316202823013758
371354490,4,0,4,0.0004186697548344719,0.0003827241237313183,0.3154014291351941,1.2316202823013758
823005493,4,0,4,0.0003257767021303027,0.00029928918817807745,0.29575247116454023,1.2296377537054848
592248104,4,0,4,0.0003257767021303027,0.00029928918817807745,0.29575247116454023,1.2296377537054848
2248799216,4,0,4,0.0019247602124604908,0.0017524644030668132,0.27664163760886584,1.228031886222439
3020428723,4,0,4,0.015342247441147977,0.013969482054588436,0.2500190475393966,1.2279330777035131
23244075,4,0,4,0.015342247441147977,0.013969482054588436,0.2500190475393966,1.2279330777035131
1606895688,4,0,4,2.6873142516843147e-05,6.734006734006781e-05,0.27583215141473655,1.2275926364624594
885373646344245248,4,0,4,0.06570536628247631,0.0629255518144407,0.14340530506570268,1.227203622316262
17495913,4,0,4,0.011924929437844478,0.011628004179728318,0.24835989655751928,1.2271912830175093
2649623400,4,0,4,0.0561314465315924,0.04980842911877396,0.14166214477874875,1.2247602020429116
17545469,4,0,4,0.002346119489127484,0.0019814761028818543,0.23391614673336067,1.223824374232537
73417252,4,0,4,0.000567227801167958,0.0005892255892255896,0.23494086556212132,1.2236097318952512
65793480,4,0,4,0.007542637297959068,0.007292253388907663,0.19976393381321375,1.221459882450008
46596461,4,0,4,0.008139881218792356,0.007756527887460784,0.19643612047102857,1.221233252957728
4614832592,4,0,4,0.0022440294847083635,0.0021350950260902875,0.20636630440366893,1.2210745428914467
2673583435,4,0,4,0.0026802659325897856,0.0023364075537988587,0.2048733325930242,1.2209890006079414
2199641274,4,0,4,0.007483972962075809,0.006812948538899668,0.19466987958165036,1.2208966801082626
3100608039,4,0,4,0.008532650471023006,0.007756527887460784,0.18822473235619153,1.2204513910714676
770047603794935808,4,0,4,0.008532650471023006,0.007756527887460784,0.18822473235619153,1.2204513910714676
121202143,4,0,4,0.007266523519405179,0.006769448874712033,0.1901683104817042,1.2204204282875821
301148961,4,0,4,0.00016505904500314252,2.0572321997984214e-05,0.2017505156017865,1.2201936146968786
3394991770,4,0,4,0.0029766071208550903,0.002636025684352822,0.19168621571346225,1.219729884851867
394392730,4,0,4,0.0035998628169139975,0.003744415835919105,0.1889874222422987,1.2196331700895133
3038079105,4,0,4,0.0023676481457183293,0.0021350950260902875,0.18985571074430443,1.2194358453916112
1832736740,4,0,4,0.0013263849480837943,0.0012017278898307842,0.19040790565611795,1.2192936018494032
19403505,4,0,4,0.0028248034218567686,0.0027287088898463314,0.1837294223415283,1.218928293465323
947486961824083968,4,0,4,0.007951238709152432,0.007739735012462286,0.16783614933913532,1.218352712306075
2421228369,4,0,4,0.002581209769685075,0.002255729598724768,0.16127745701090113,1.2166114396379313
1932257412,4,0,4,0.0039156974890807135,0.0036181753223553876,0.15161490329093835,1.2159148776102373
520962141,4,0,4,0.004542506697228337,0.0045095504811144636,0.1442092614444125,1.2153261318622757
364017007,4,0,4,0.005182469091469491,0.004497617918239851,0.13432226816013929,1.2144002355169847
292629799,4,0,4,0.0017499269269488167,0.0016329966329966337,0.13890563805689457,1.2142288561616839
25673677,4,0,4,0.009043311823211718,0.007756527887460784,0.09534115905429873,1.211214099876497
1623306955,4,0,4,0.0016482638540667193,0.0015414811623342438,0.09983615412652558,1.2103025899142925
66237835,3,0,3,0.46915323667061737,0.4680633495448311,0.5538017195056422,1.049101830572109
72552866,3,1,4,0.024818621835592334,0.024595739720649934,0.37494532351572,1.0424359685071962
28313639,3,1,4,0.02610757968324406,0.024255988356163535,0.3682731976096048,1.0418636765649012
113779850,3,1,4,0.010333511228296897,0.009266350981279566,0.34260637091374785,1.0362206233123321
468365388,3,1,4,0.003690861075531963,0.003411694618645646,0.34576834749084223,1.0352870903185019
2593165068,3,1,4,0.0072685504877482675,0.006656367275285263,0.3342982762176269,1.034822319398066
2559476538,3,1,4,0.0074887618997007245,0.006841605987255904,0.32030537609786136,1.0334635743984815
942416557,3,1,4,0.007775277398750694,0.0070974508493378725,0.31335871275155436,1.0328231440999642
87957969,3,1,4,0.014484865337648027,0.01420218392579207,0.2933685284292623,1.0322055577692701
264333941,3,1,4,0.01962713499426798,0.0174159022984355,0.2565657298532123,1.0293608767145916
3825819041,3,1,4,0.00868858654444071,0.008018323478336538,0.2690321585119916,1.0285739068534767
160930875,3,1,4,0.006361598887511522,0.005818962270651046,0.2547615110446699,1.0266942072202832
113243806,3,1,4,0.008116931970996274,0.007202855103021657,0.2428692590197164,1.0258189046093733
158950134,3,1,4,0.002732724144894222,0.002571289427231462,0.23683536236259126,1.0242139375934716
2883976453,3,1,4,0.006618052919586776,0.005461705251692088,0.1751013342983199,1.0187181092469597
250386727,1,0,1,0.054998645069010234,0.05214305214305215,0.41607547323815286,1.0
32529947,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
21605446,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
28611914,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
180500350,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
54636688,1,0,1,0.15911610401896484,0.16046956046956048,0.474037129818135,1.0
224536119,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
604532930,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
21428264,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
1264743678,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
2817032828,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
350772690,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
4634538081,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
803686502014316544,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
816721753284059136,1,0,1,0.027414312105923846,0.025061425061425065,0.403373999111058,1.0
30203951,1,0,1,0.054998645069010234,0.05214305214305215,0.41607547323815286,1.0
109023789,1,0,1,0.03022782474778494,0.025061425061425065,0.25504287082681115,1.0
23180712,1,0,1,0.028764320882409277,0.025061425061425065,0.2814635885640822,1.0
48227953,1,0,1,0.028764320882409277,0.025061425061425065,0.2814635885640822,1.0
302068726,1,0,1,0.028764320882409277,0.025061425061425065,0.2814635885640822,1.0
22409843,1,0,1,0.028764320882409277,0.025061425061425065,0.2814635885640822,1.0
30336920,1,0,1,0.028764320882409277,0.025061425061425065,0.2814635885640822,1.0
710928087387664388,1,0,1,0.03022782474778494,0.025061425061425065,0.25504287082681115,1.0
6699552,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14951764,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14114142,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16446993,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16431617,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16499012,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15458694,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14688489,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15892579,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16138559,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16011264,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
9512402,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
12763982,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16607145,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16078721,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15906868,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
1289321,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
8962112,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16551288,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14951903,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16233984,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15189613,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16803178,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14473638,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
10209222,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
11673252,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15822299,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
11265832,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
6801772,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14951932,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16588665,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
14698733,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
15165557,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
6985342,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
17572925,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
17053458,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
93840922,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
32384753,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
88653667,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
114978104,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
114979894,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
69548818,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
62123653,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
87717976,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
87680486,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
126757824,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
91366131,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
89078790,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
84999949,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
70774643,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
16367703,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
88611311,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
150750174,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
36047517,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
280336965,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
91027496,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
60994366,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
370175457,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
254973222,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
110288449,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
3119362449,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
702235808590393345,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604,1.0
