User ID,True News,False News,Total News,PageRank Centrality,Degree Centrality,Closeness Centrality
16499012,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15458694,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14688489,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15892579,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16138559,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16011264,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
9512402,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
12763982,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14511951,2,0,2,0.021099674061649684,0.01966704077815189,0.3192297582410425
16607145,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16078721,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15906868,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14951503,2,0,2,0.007732636442879901,0.007005347593582887,0.4216199445096952
1289321,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
8962112,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16551288,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15046640,2,0,2,0.004714113938263453,0.004242424242424243,0.4341914578346604
14951903,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16233984,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15189613,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16803178,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16198354,4,0,4,0.004714113938263453,0.004242424242424243,0.4341914578346604
14473638,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16533846,21,0,21,0.00448982754875619,0.004041383674784899,0.42979643898658254
10209222,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
11673252,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15822299,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
11265832,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14400160,2,0,2,0.004714113938263453,0.004242424242424243,0.4341914578346604
6801772,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14951932,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16588665,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14698733,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
15165557,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
14646765,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604
6985342,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
17069578,2,0,2,0.004714113938263453,0.004242424242424243,0.4341914578346604
17162627,5,0,5,0.0028301082664024496,0.00255368347425374,0.3972732995108062
17572925,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
17053458,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
93840922,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
32384753,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
88653667,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
114978104,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
114979894,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
69548818,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
62123653,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
87717976,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
87680486,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
126757824,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
19756338,1,2,3,0.002464426456560143,0.0022291959508787995,0.42146911572195755
91366131,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
89078790,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
84999949,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
16155556,3,0,3,0.004714113938263453,0.004242424242424245,0.4341914578346604
70774643,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
191491913,8,0,8,0.004714113938263453,0.004242424242424243,0.4341914578346604
16367703,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
88611311,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
193799412,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604
150750174,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
36047517,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
280336965,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
91027496,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
204037270,2,0,2,0.0023591068484371995,0.0021314982822111138,0.38804375992984264
259506765,2,0,2,0.004714113938263453,0.004242424242424243,0.4341914578346604
330854505,4,0,4,0.004714113938263453,0.004242424242424243,0.4341914578346604
121664677,7,0,7,0.004714113938263453,0.004242424242424243,0.4341914578346604
27618505,6,0,6,0.005793954741310349,0.005286195286195287,0.43473264247566024
60994366,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
370175457,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
254973222,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
110288449,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
3119362449,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
311130026,6,0,6,0.0032905111484825035,0.0030306900421842964,0.3521607698260381
564674807,3,0,3,0.0028159768852221868,0.002626778642104313,0.3248172071564973
175523931,3,0,3,0.0028159768852221868,0.002626778642104313,0.3248172071564973
2395651831,5,0,5,0.004714113938263451,0.004242424242424243,0.4341914578346604
702235808590393345,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
751197189460795392,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
490575486,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
826129656856207360,1,0,1,0.004714113938263453,0.004242424242424243,0.4341914578346604
591975275,5,0,5,0.010188668038346534,0.009252525252525253,0.2224104809584571
88951160,1,0,1,0.005396037768902604,0.004242424242424243,0.26251479906918956
1733274007,1,0,1,0.11719204979646754,0.12103491050859472,0.3520618217945794
1355218452,1,15,16,0.17963538574153318,0.18993870623472164,0.4105235542454222
500194637,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
2325535993,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
502743360,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
26297414,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
33655549,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
17074125,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
21103888,2,0,2,0.05998575500852918,0.05950735424419635,0.24838075527813172
58403426,1,0,1,0.03451602515265464,0.03313840155945419,0.31626875816249184
758424968489213952,1,0,1,0.19788296406274572,0.20893141945773525,0.3946189289476913
158066925,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
759412994883391488,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
2859252129,1,0,1,0.03590864656400049,0.03313840155945419,0.2260442739292764
767036004,3,0,3,0.008123781097022106,0.007228053986334523,0.2710063639904378
605545477,1,0,1,0.017603901764869426,0.015559099769626085,0.222717314925805
60345122,1,0,1,0.017603901764869426,0.015559099769626085,0.222717314925805
3728152934,1,0,1,0.017603901764869426,0.015559099769626085,0.222717314925805
54739630,1,0,1,0.017603901764869426,0.015559099769626085,0.222717314925805
271676493,1,0,1,0.019308871271923492,0.015559099769626085,0.15309167891339676
1923870720,1,0,1,0.035820575324660674,0.03313840155945419,0.22944090746685195
4313595797,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
3223691,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
594154559,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
298663555,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
2924327303,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
16280091,1,0,1,0.01754762137210743,0.015559099769626085,0.2260442739292764
1494070861,1,0,1,0.019271326670537024,0.015559099769626085,0.15512751622370108
6077902,1,0,1,0.017672491709603166,0.015559099769626085,0.21945790838940907
2966594611,1,0,1,0.017672491709603166,0.015559099769626085,0.21945790838940907
1202042635,1,0,1,0.017672491709603166,0.015559099769626085,0.21945790838940907
3185244174,1,0,1,0.017672491709603166,0.015559099769626085,0.21945790838940907
259128464,1,0,1,0.03601600124563985,0.03313840155945419,0.222717314925805
337117790,1,0,1,0.018718413507845415,0.015559099769626085,0.20410563122522565
62976183,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
738751364277391360,1,0,1,0.03539893702487153,0.03313840155945419,0.24755003102353926
22578450,2,1,3,0.042089344432860186,0.038688959650533136,0.32561628906222884
1154910428,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
26162885,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
1330449050,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
761328485222658048,1,1,2,0.008912279684071732,0.008018850622866898,0.26794478492153884
2197106143,2,0,2,0.009968467750188531,0.008947753661712472,0.2088260519320594
822474510557466626,1,4,5,0.014749856119401912,0.01327245065114128,0.2774779795224279
18436228,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
4186702499,1,0,1,0.017278186428368394,0.015559099769626085,0.24376987517728
1499091486,1,0,1,0.019091524514103165,0.015559099769626085,0.1658221046259327
386023367,1,0,1,0.019091524514103165,0.015559099769626085,0.1658221046259327
16488144,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
81067759,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
39558011,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
29938672,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
38207353,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
20216334,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
1043931564,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
89074788,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
1450721077,1,0,1,0.016714561391711926,0.015559099769626085,0.31084911127266596
341747421,1,0,1,0.00878108334656004,0.008,0.42220332033687236
17449093,1,0,1,0.00878108334656004,0.008,0.42220332033687236
17329395,1,0,1,0.00878108334656004,0.008,0.42220332033687236
24387715,1,0,1,0.00878108334656004,0.008,0.42220332033687236
30922367,1,0,1,0.00878108334656004,0.008,0.42220332033687236
171223587,1,0,1,0.00878108334656004,0.008,0.42220332033687236
14124468,1,0,1,0.00878108334656004,0.008,0.42220332033687236
30224438,1,0,1,0.00878108334656004,0.008,0.42220332033687236
15332026,1,0,1,0.00878108334656004,0.008,0.42220332033687236
38732422,1,0,1,0.00878108334656004,0.008,0.42220332033687236
124816474,1,0,1,0.00878108334656004,0.008,0.42220332033687236
7580562,1,0,1,0.00878108334656004,0.008,0.42220332033687236
280697481,1,0,1,0.00878108334656004,0.008,0.42220332033687236
60773564,1,0,1,0.00878108334656004,0.008,0.42220332033687236
289985011,1,0,1,0.00878108334656004,0.008,0.42220332033687236
28748436,1,0,1,0.00878108334656004,0.008,0.42220332033687236
328534314,1,0,1,0.00878108334656004,0.008,0.42220332033687236
22204786,1,0,1,0.00878108334656004,0.008,0.42220332033687236
192394759,1,0,1,0.00878108334656004,0.008,0.42220332033687236
52238741,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
21352313,3,0,3,0.0030087861014443007,0.002673524107332662,0.3522418177023211
338906109,1,0,1,0.00878108334656004,0.008,0.42220332033687236
14577516,1,0,1,0.00878108334656004,0.008,0.42220332033687236
84141665,1,0,1,0.00878108334656004,0.008,0.42220332033687236
330783208,1,0,1,0.00878108334656004,0.008,0.42220332033687236
11492212,1,0,1,0.00878108334656004,0.008,0.42220332033687236
289327703,1,0,1,0.00878108334656004,0.008,0.42220332033687236
23571785,1,0,1,0.00878108334656004,0.008,0.42220332033687236
55297348,1,0,1,0.00878108334656004,0.008,0.42220332033687236
26541529,1,0,1,0.00878108334656004,0.008,0.42220332033687236
59454178,1,0,1,0.00878108334656004,0.008,0.42220332033687236
19376412,1,0,1,0.00878108334656004,0.008,0.42220332033687236
45024622,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
71369563,10,0,10,0.03738347993603937,0.03406171588031063,0.3622823562011393
66837697,1,0,1,0.00878108334656004,0.008,0.42220332033687236
43906538,1,0,1,0.00878108334656004,0.008,0.42220332033687236
48599686,1,0,1,0.00878108334656004,0.008,0.42220332033687236
227409764,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
30741989,2,0,2,0.00878108334656004,0.008,0.42220332033687236
14682399,1,0,1,0.00878108334656004,0.008,0.42220332033687236
295783332,3,0,3,0.012343530581236679,0.01125805986063997,0.38832940133062505
15862975,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
318518392,1,0,1,0.00878108334656004,0.008,0.42220332033687236
186578413,1,0,1,0.00878108334656004,0.008,0.42220332033687236
197269711,1,0,1,0.00878108334656004,0.008,0.42220332033687236
27950594,1,0,1,0.00878108334656004,0.008,0.42220332033687236
71148666,1,0,1,0.00878108334656004,0.008,0.42220332033687236
18027211,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
242852382,1,0,1,0.00878108334656004,0.008,0.42220332033687236
79718295,1,0,1,0.00878108334656004,0.008,0.42220332033687236
786016,1,0,1,0.00878108334656004,0.008,0.42220332033687236
21716931,1,0,1,0.00878108334656004,0.008,0.42220332033687236
317843853,1,0,1,0.00878108334656004,0.008,0.42220332033687236
362243605,1,0,1,0.00878108334656004,0.008,0.42220332033687236
52206803,1,0,1,0.00878108334656004,0.008,0.42220332033687236
10285952,1,0,1,0.00878108334656004,0.008,0.42220332033687236
16211049,1,0,1,0.00878108334656004,0.008,0.42220332033687236
28044762,1,0,1,0.00878108334656004,0.008,0.42220332033687236
180820609,1,0,1,0.00878108334656004,0.008,0.42220332033687236
79201441,1,0,1,0.00878108334656004,0.008,0.42220332033687236
130360420,1,0,1,0.00878108334656004,0.008,0.42220332033687236
50152522,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
138153345,1,0,1,0.00878108334656004,0.008,0.42220332033687236
198968387,1,0,1,0.00878108334656004,0.008,0.42220332033687236
28908164,1,1,2,0.005494850066287921,0.005018279965648388,0.3748768962166437
56277712,1,0,1,0.00878108334656004,0.008,0.42220332033687236
28899112,3,0,3,0.013891986992966284,0.012907012511950785,0.40817974665844114
340611681,1,0,1,0.00878108334656004,0.008,0.42220332033687236
135591953,1,0,1,0.00878108334656004,0.008,0.42220332033687236
242448340,2,0,2,0.03369473134051572,0.030823793490460157,0.42206633677128125
245826618,2,0,2,0.00878108334656004,0.008,0.42220332033687236
379576834,1,0,1,0.00878108334656004,0.008,0.42220332033687236
81933173,1,0,1,0.00878108334656004,0.008,0.42220332033687236
73517094,1,0,1,0.00878108334656004,0.008,0.42220332033687236
240880173,1,0,1,0.00878108334656004,0.008,0.42220332033687236
66758874,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
228342202,1,0,1,0.00878108334656004,0.008,0.42220332033687236
2484839490,1,0,1,0.00878108334656004,0.008,0.42220332033687236
591981595,1,2,3,0.00973481852317097,0.008870101575983929,0.2737538593324016
29512581,1,0,1,0.00878108334656004,0.008,0.42220332033687236
308167371,1,0,1,0.00878108334656004,0.008,0.42220332033687236
4895397341,1,0,1,0.00878108334656004,0.008,0.42220332033687236
20482617,2,0,2,0.009666569823392302,0.009138659320477504,0.35976349905311333
468365388,3,1,4,0.003690861075531963,0.003411694618645646,0.34576834749084223
17495913,4,0,4,0.011924929437844478,0.011628004179728318,0.24835989655751928
206321869,1,0,1,0.019077539322510564,0.018020202020202023,0.4271845409038203
22940413,1,0,1,0.009887206387887516,0.008,0.2582677934639246
22926853,1,0,1,0.009887206387887516,0.008,0.2582677934639246
15617306,1,0,1,0.009887206387887516,0.008,0.2582677934639246
424327277,1,0,1,0.009887206387887516,0.008,0.2582677934639246
192477353,1,0,1,0.009887206387887516,0.008,0.2582677934639246
16146535,2,0,2,0.006018379048888772,0.004978034311367646,0.3348288685435885
46650007,1,0,1,0.009887206387887516,0.008,0.2582677934639246
1286173435,1,0,1,0.009887206387887516,0.008,0.2582677934639246
1557706741,1,0,1,0.009887206387887516,0.008,0.2582677934639246
49704440,1,0,1,0.009887206387887516,0.008,0.2582677934639246
2577399343,1,0,1,0.009887206387887516,0.008,0.2582677934639246
257267808,1,0,1,0.009887206387887516,0.008,0.2582677934639246
228598783,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
17085087,1,0,1,0.04827331728827069,0.04746227709190672,0.415914745319969
251265927,5,0,5,0.008143787202280527,0.007447312632497817,0.4084044000627803
166122260,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
49753604,3,0,3,0.027609312362895475,0.02684457746186141,0.4100818863601893
276391590,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
18086787,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
312446509,3,0,3,0.011299210828194142,0.010350417757825164,0.3986773495357515
6902672,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
14167226,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
533402211,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
481160908,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
44952489,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
17039580,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
21533462,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
133334880,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
41487895,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
192258054,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
6620662,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
19376746,2,0,2,0.011983090509622232,0.011360518767926174,0.4111661597587907
118552712,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
21691269,2,0,2,0.005858940291514307,0.005366570940778241,0.35703938933547275
153403310,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
232579939,5,0,5,0.036141163833167025,0.03298865195161492,0.4000161012622025
20260039,3,0,3,0.00753379543840499,0.006900278505216776,0.4051312396714689
398284671,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
23273674,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
26887881,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
366593998,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
356767130,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
731956597,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
116562661,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
2311514023,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
97063671,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
14574179,2,0,2,0.011299210828194142,0.010350417757825164,0.3986773495357515
18308638,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
387849779,1,0,1,0.023963216360417778,0.02272103753585235,0.40429329957467736
17298131,1,0,1,0.023963216360417778,0.02272103753585235,0.40429329957467736
2260008948,3,0,3,0.006219334205821504,0.005669122897794356,0.4001296004156316
2793168046,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
1546754881,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
1024670244,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
2332096004,1,0,1,0.036227367745921196,0.03509165731387954,0.41003761418592155
30403944,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
93042226,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
592163131,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
97780931,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
279164084,3,0,3,0.012077765687858184,0.01169721910462651,0.4153718846905764
2620185144,1,0,1,0.011299210828194142,0.010350417757825164,0.3986773495357515
19207732,1,0,1,0.012273330261423698,0.010350417757825164,0.2533063740222117
298283715,1,0,1,0.012273330261423698,0.010350417757825164,0.2533063740222117
335363522,1,0,1,0.012273330261423698,0.010350417757825164,0.2533063740222117
203132018,1,0,1,0.03778877318625882,0.03509165731387954,0.25895521904922214
368395731,1,0,1,0.012881297227013215,0.010350417757825164,0.17207632592863595
304337832,1,0,1,0.012881297227013215,0.010350417757825164,0.17207632592863595
125122538,1,0,1,0.012672510441641542,0.010350417757825164,0.24783336852911594
1596234775,2,1,3,0.005197797527069461,0.004303720106189243,0.24420906083228325
108006063,1,0,1,0.012672510441641542,0.010350417757825164,0.24783336852911594
2825742564,1,0,1,0.012672510441641542,0.010350417757825164,0.24783336852911594
604160529,1,0,1,0.012437302114527683,0.010350417757825164,0.2505484085090242
614369544,1,0,1,0.012437302114527683,0.010350417757825164,0.2505484085090242
98926033,2,0,2,0.0063738654733730415,0.005303767189289075,0.22290753351803536
284321268,1,0,1,0.012437302114527683,0.010350417757825164,0.2505484085090242
301019006,1,0,1,0.012437302114527683,0.010350417757825164,0.2505484085090242
3088104622,1,0,1,0.012437302114527683,0.010350417757825164,0.2505484085090242
450909448,2,0,2,0.014989255425848337,0.013549091809961375,0.44861253333062967
55155523,4,0,4,0.019159518551024334,0.017794940123606297,0.44882154647771444
281769762,2,1,3,0.010639921682429441,0.009711973473816965,0.39626053571560454
369695522,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
361942645,3,0,3,0.011263311276964335,0.010174581189073943,0.44787241592570437
238278490,4,0,4,0.01065177769241003,0.009657648463618614,0.39833458417894935
587866741,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
130687068,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
707239962,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
42333530,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
7374752,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
543944864,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
715975723,3,0,3,0.02616708787250034,0.02367262367262368,0.4508328855454057
457521184,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
426924338,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
28499980,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
189732768,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
4277191,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
168807484,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
23266904,2,0,2,0.026167087872500345,0.023672623672623676,0.4508328855454057
33196165,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
94999200,2,0,2,0.026167087872500345,0.023672623672623676,0.4508328855454057
15523710,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
17887451,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
14254501,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
61281691,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
31682036,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
722722069,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
190052071,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
408201487,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
15751145,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
862254014,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
408874390,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
22831232,1,0,1,0.026167087872500345,0.023672623672623676,0.4508328855454057
123941806,1,0,1,0.028759804018647032,0.023672623672623676,0.27741169150711276
393773368,1,0,1,0.08932722808308798,0.08148148148148149,0.38981431727267296
15931637,1,0,1,0.4062406839176741,0.41548821548821546,0.5953505472439831
91853518,2,0,2,0.049718600475406105,0.04535996670828132,0.38415893777422455
89733712,1,0,1,0.08932722808308798,0.08148148148148149,0.38981431727267296
140836294,2,0,2,0.04865430187785851,0.04436962214739993,0.3414827780467461
164205503,2,0,2,0.08932722808308798,0.08148148148148149,0.38981431727267296
275471073,1,0,1,0.09098548303393661,0.08148148148148149,0.34099946265448683
