Root,AvgRanking,ReliableUsersPercentage,MinUserScore,MaxuserScore,WeightedScore,AvgPageRank,AvgDegreeCentrality,AvgClosenessCentrality
politifact5237,0.9896238681566812,0.0,0.6486584861602256,1.253418531952108,12.951777544147435,0.06625997616630704,0.060883726329822765,0.39799369226784587
politifact1690,1.0143911179137148,0.016129032258064516,0.6342637433444699,3.033169237164317,55.14269871509663,0.014835433993020019,0.013401708870581529,0.4226314097615092
politifact1052,0.9415943442420648,0.014492753623188406,0.4499025124518842,2.131865245443737,58.00245741786293,0.015137595512094804,0.013986319768662391,0.31606052151533587
politifact11552,1.0,0.0,1.0,1.0,6.0,0.23443962803686144,0.22065095398428727,0.4076291789886631
politifact150,0.9761109758762664,0.007317073170731708,0.5235073789221563,1.534605575337415,381.03527799186895,0.001242474415067267,0.00120140706093236,0.23956858879608584
politifact440,0.9698707255324067,0.0,0.6481011072739932,1.0293608767145916,19.911237761677828,0.046561382952718146,0.042511864551979674,0.39510290159069644
politifact12945,0.9417752445687362,0.005050505050505051,0.4428041790019941,1.5181973187419378,171.94675976651445,0.006600019703660174,0.006403628066338333,0.1852681269104774
politifact128,0.9922350671250849,0.0,0.5590235182423297,1.2468531598847934,23.591225049092362,0.041775579819410956,0.038151286621874794,0.3717009376841328
politifact13305,0.7378043323875829,0.037037037037037035,0.4250440449426646,4.224045523454903,23.76945230028131,0.013816337156611291,0.013028889235301811,0.24790415699240625
politifact1106,0.7183405580182349,0.02857142857142857,0.6329844119198382,1.8500672597090528,11.329237048894901,0.02699368816933695,0.02440670440670433,0.4462909018920218
politifact6931,0.9449206155384333,0.004784688995215311,0.4774446317066994,1.5401143681065153,184.33313355538633,0.005470910432262433,0.005222299682266166,0.28204750321591515
politifact8470,0.947346552781163,0.01098901098901099,0.4233653739312586,1.5192936018494032,237.6080799973186,0.0041384598774160605,0.004090309046052242,0.20367182351031793
politifact8310,0.9731107125695774,0.0,0.451502733794771,1.2369057115504838,159.8512812981162,0.005738422791213445,0.005371975068203959,0.2981898356940643
politifact13395,0.947012124424476,0.003875968992248062,0.4316686019652351,1.6059352199951662,219.1719729049641,0.00518551600730209,0.005059602947135468,0.16612046785556306
politifact6657,0.9858752052951567,0.07142857142857142,0.6501691876330461,1.5469145917046985,11.279677911292918,0.05815406224621821,0.05356364348956934,0.3910999731661076
politifact8737,1.1519304976211513,0.07228915662650602,0.6420368665819337,7.542531259814682,72.03554372232863,0.007074568625497775,0.006381479592794566,0.42274716371612586
politifact12057,0.9313874873201456,0.00997506234413965,0.4246084166274322,2.7278557878437737,333.36443842478945,0.0020337359855221375,0.0020203645210897254,0.21271766907627765
politifact1454,0.9802269988490562,0.01812688821752266,0.4374843733706253,4.231620282301377,287.6113418715314,0.002128508904948567,0.0020800770766612876,0.2593161163602839
politifact12755,0.8136012313934401,0.0,0.5642674577503993,1.0,2.62720246278688,0.23235771052347715,0.21781734028786687,0.40594332204097794
politifact6519,0.9326904685923486,0.0,0.5234949171288106,1.312156435255437,33.76016244127034,0.04183679227476398,0.03983020377186823,0.2753700371597271
politifact695,0.9361984175905305,0.0,0.6809920879526524,1.0,4.3404960439763265,0.2531015214375406,0.2409085981768909,0.396695900234493
politifact186,1.0250548367107295,0.0,1.0,1.3257128772394824,12.265142575447896,0.089182183577961,0.08377869830099126,0.3458624335702568
politifact11960,0.9639725860782369,0.0,0.4297401890219872,1.3049658775917152,222.96446314237124,0.005156443414157385,0.005115993481872768,0.2953251899029392
politifact15645,0.9430631442027229,0.0,0.5248742269253138,1.0,48.27442007016674,0.022288929819025506,0.020807832956330142,0.28935538399442157
politifact421,0.9184065041127858,0.0,0.5323503958725981,1.227203622316262,11.144909019325882,0.1017629088840874,0.09721583039797388,0.22092553950394264
politifact1519,1.0085327086027702,0.017241379310344827,0.6398055930254665,2.4405941795524955,53.20591598724244,0.017901872458907172,0.01624540696652132,0.4232063785850046
politifact9802,0.948867412437401,0.0029850746268656717,0.4126865680292584,1.8177159261484983,281.4807272356312,0.0017431192295651273,0.001717665779221113,0.2656124703629159
politifact339,0.922177231297724,0.045454545454545456,0.6308582517115285,1.534747418189446,16.52801480500883,0.037049060290314566,0.03414897639496563,0.28670087646025233
politifact10185,0.9442539428691072,0.010256410256410256,0.4344362337013985,1.5145307887580417,166.31002039017005,0.004348188141624527,0.004096106112378884,0.2621859641866468
politifact7489,1.0101969301161238,0.029411764705882353,0.4585520039692992,3.043372755201749,29.722370610832762,0.0346491652783726,0.03204877191393567,0.345403472796724
politifact746,1.0,0.0,1.0,1.0,2.0,0.7633641528553679,0.7494949494949494,0.8169442951818019
politifact7376,0.9484201942416958,0.0,0.4961453023658435,1.0,93.4852815390677,0.015262109999180668,0.014394591552341822,0.26642225711961187
politifact379,0.9551981593121736,0.010752688172043012,0.4500441031308778,1.5141584375813857,81.56313055224813,0.013484393989137493,0.012949917102631443,0.15594573723182054
politifact6603,1.0213516166874008,0.1111111111111111,0.4961453023658435,3.043372755201749,4.70153842216766,0.10071656506682845,0.09667005416717372,0.38096812738498975
politifact582,0.6915563508524013,0.015384615384615385,0.4694303459896545,3.016272208651932,38.892627111526494,0.009585783038191534,0.009306403931292588,0.17619938946917524
politifact724,0.9529726436361183,0.0,0.6708085054528278,1.0,6.335404252726414,0.15272094602264996,0.14112554112554107,0.44336122412425466
politifact426,1.0059920777087614,0.0,0.9835115424610577,1.049101830572109,1.0059920777087616,0.3248025559389287,0.31136883235648666,0.4237493887922002
politifact160,0.9921319446102922,0.020134228187919462,0.4367275110042556,3.921395336274416,130.4205787809115,0.006255449065192933,0.005903231514068411,0.24587538314643778
politifact230,1.3907725351239961,0.183206106870229,0.4327085952227902,10.241744686359656,88.26841078210677,0.003053454337832905,0.002784923728596727,0.36336916959689736
politifact8071,1.0,0.0,1.0,1.0,11.0,0.13019582389577353,0.12219717839552544,0.37379698140100764
politifact4275,0.9028912157729894,0.0,0.8057824315459788,1.0,1.4028912157729894,0.5128078077427414,0.498989898989899,0.5881246641590543
politifact8805,0.9459679380643422,0.0,0.68480631012648,1.0,8.600694178568888,0.10066614828826026,0.09240147573829212,0.4030567268344343
politifact1714,1.0,0.0,1.0,1.0,2.0,0.7633641528553679,0.7494949494949494,0.8169442951818019
politifact2298,0.9282022551586506,0.0,0.7128090206346026,1.0,3.3564045103173012,0.24039322041805217,0.22343434343434346,0.445112394769837
politifact5469,1.0598371063106045,0.05555555555555555,0.5221463141134496,7.239429839650214,145.44989830289967,0.005481214565507515,0.005295920188427824,0.33325880863633744
politifact8989,0.9647116162622247,0.0,0.4401585798740748,1.3049658775917152,134.97642945135536,0.00905194296936449,0.008586770366671194,0.2400688556725983
politifact11627,0.9600226782003808,0.009259259259259259,0.4380591741100934,2.7296962048934064,187.42303859885646,0.004757279513740288,0.004541823992860705,0.2024017983346935
politifact13138,0.7054996560886357,0.0,0.6221544753788184,1.248892112735638,8.244590526415152,0.04957187398719978,0.04648608096883952,0.26663091362262636
politifact13052,0.7378043323875829,0.037037037037037035,0.4250440449426646,4.224045523454903,23.76945230028131,0.013816337156611291,0.013028889235301811,0.24790415699240625
politifact7259,0.9693878092217436,0.0,0.6354283837085454,1.0,21.968089323485046,0.055242467203921154,0.051789380841288764,0.34561769599068115
politifact13132,0.909938689103504,0.0,0.4315886538766159,1.0258189046093733,72.85148342355022,0.016096464609981705,0.015435977438224164,0.18347132419370246
politifact6646,1.5151177007900394,0.15384615384615385,0.6509858302365006,7.542531259814682,10.264249207788746,0.06930359525131856,0.06330980936056331,0.43440796241914764
politifact228,1.1729233663345358,0.15384615384615385,0.6484210104157667,3.043372755201749,10.93978978007435,0.0620903382309924,0.05685133288866067,0.3790725596038186
politifact9622,1.112301851367773,0.03571428571428571,0.527663289900246,7.542531259814682,48.34426788014754,0.017760682606115775,0.01618271848683957,0.3768637353781923
politifact4588,0.9651868869719135,0.0,0.6518688697191344,1.0,9.325934434859567,0.1424357647181274,0.13461891643709817,0.31417463673724244
politifact12944,0.9940648622164763,0.014285714285714285,0.5171997220846964,2.7347867391543303,63.76445616552315,0.01620561268838587,0.015117148978086385,0.26413780510331825
politifact548,0.9691074505180716,0.0057306590257879654,0.4166136536202982,3.330728615082432,309.4363868796157,0.001959632763932005,0.001957910434826737,0.2668009971587746
politifact10787,0.9651336224462106,0.03167420814479638,0.4552457006033234,3.075715481644268,178.22523646167176,0.004945839431762749,0.004713566711769202,0.35500563174537936
politifact2166,1.082629754654195,0.030303030303030304,0.6215639869011704,7.542531259814682,60.49197593020084,0.019533509581101786,0.0185687721042928,0.29011605378152755
politifact8172,0.9867067084848145,0.0,0.6331037080598804,1.0,53.6344344833324,0.030477128664507486,0.029622541201488477,0.38442281374488285
politifact423,1.0059920777087614,0.0,0.9835115424610577,1.049101830572109,1.0059920777087616,0.3248025559389287,0.31136883235648666,0.4237493887922002
politifact11899,0.9141832857195126,0.023255813953488372,0.4293779176008437,1.8871906010079655,125.95710529031737,0.0074788511006794066,0.007128137510014441,0.12321977454563766
politifact206,1.0011817759266224,0.013888888888888888,0.6388490094401009,4.845362916404235,127.62607936980329,0.0044176925350064185,0.003980159417527715,0.44064124048473235
politifact14511,0.9350706263011511,0.0,0.423685128008606,1.0,114.95853324772976,0.008843624361311645,0.008295416881182262,0.2842959103543863
politifact4181,0.9573769574079272,0.0,0.6590156592634175,1.0,7.329507829631709,0.17828378659900368,0.17194163860830525,0.2914858499719637
politifact779,0.8466060364141299,0.0,0.6548635819317924,1.0,6.309727163863585,0.10567644889088769,0.09739368998628256,0.4359180388218692
politifact208,0.9848497532513688,0.0,0.9545492597541064,1.0,2.318183086584702,0.3826814378292061,0.3703147979631271,0.49544954398248514
politifact10332,0.9756135229538448,0.015037593984962405,0.455281183864055,2.483620415860012,117.0308758129261,0.006995473839314577,0.006434451553837168,0.38470862091433233
politifact1467,1.6141950434372838,1.0,1.6141950434372838,1.6141950434372838,0.32283900868745674,0.3645839050278026,0.3587070707070707,0.4186594586379648
politifact7563,1.0951163611927477,0.08108108108108109,0.5307653866506674,6.03597442852911,28.01181208174252,0.014931232549507444,0.013617083660517431,0.29485291508116024
politifact986,0.9607436771053199,0.0,0.6466930939478795,1.0,8.323346546973939,0.12558217184410297,0.1156515470878614,0.43220741702368115
politifact943,0.970820709430438,0.0,0.5404187002046081,1.2364287349899252,67.4709420737779,0.015681452788605523,0.01448521681769195,0.3156254089713559
politifact134,0.954425011937377,0.006097560975609756,0.4108530491010417,7.239429839650214,284.59140367579005,0.002781814212078512,0.002682884106740382,0.20779098748052946
politifact15453,0.9702913549320135,0.004651162790697674,0.5184394724983641,1.5164589771150416,199.5799683288027,0.00540865937966576,0.00524608111175331,0.19472645726341264
politifact462,0.9628387177225014,0.0,0.6425718757970871,1.0,19.276404522295124,0.04555263573171753,0.0415961036944519,0.4065445503209213
politifact979,0.9787084866512236,0.0170316301703163,0.4352520234170264,6.343832765021012,357.357292904523,0.0016666461721431976,0.0016585834613039511,0.2883373045806306
politifact9438,0.9787558482334018,0.003355704697986577,0.5220412349557453,1.5321803856220857,281.31441162632115,0.00284589997393749,0.0027124091447587135,0.25886687531370883
politifact12627,0.9926986854785731,0.02586206896551724,0.4383557324859136,3.043372755201749,104.57269932629333,0.009052409916331248,0.008324956892295354,0.3056717962740997
politifact8611,0.9854196132615871,0.0,0.6354903315396767,1.0,24.31774516576984,0.06129882735975516,0.05810101010101008,0.30985261257404667
politifact8130,1.0039790818699437,0.01652892561983471,0.4193972610225739,7.542531259814682,220.58688600213367,0.003983245102894556,0.0036450571026885063,0.3865157125204982
politifact806,1.0181278898979134,0.0,1.0,1.248182561801712,14.572511559591653,0.07387206381726756,0.06884056067576899,0.34240277539898223
politifact10903,1.068144042864263,0.02531645569620253,0.6339554073500544,7.239429839650214,72.14583974065891,0.011793305177058165,0.010912758997060956,0.35960282783727465
politifact5659,0.9805602840939124,0.0,0.7861631250330359,1.0,10.131027187505506,0.1021279087826295,0.09455314606829752,0.36345787212092817
politifact2393,1.111896133267336,0.2,1.0,1.5594806663366807,4.311896133267336,0.19000021684179774,0.17518506274869913,0.4280489188802866
politifact1177,0.7183405580182349,0.02857142857142857,0.6329844119198382,1.8500672597090528,11.329237048894901,0.02699368816933695,0.02440670440670433,0.4462909018920218
politifact245,0.978949944642541,0.0,0.6355534477434164,1.0,118.87276925928482,0.006796809889333161,0.0061380063539451255,0.42058958385759265
politifact9691,0.9000986302403601,0.0,0.426542552966809,1.3105012517117791,43.85885952423124,0.01505655556828915,0.014005380262126171,0.33838619596108765
politifact1028,0.9786776251358786,0.03225806451612903,0.5281385618752795,1.8433544034952696,54.97564765580206,0.025141038367632488,0.02417424559529889,0.293018979404663
politifact7511,0.9496194943118833,0.04878048780487805,0.4475838457535646,1.5456491933673429,33.48629746013658,0.02628352473978017,0.02453271734197538,0.3720264980564441
politifact1424,0.9903389052381883,0.012048192771084338,0.4774446317066994,2.4405941795524955,75.19214938673696,0.017129275884689214,0.0161816360506416,0.3388343705131226
politifact2048,0.9611431222074364,0.0,0.628365322883958,1.0,25.95600371090411,0.038963466676060855,0.035448039496259014,0.40977683256178893
politifact11577,1.0159167112608245,0.0,1.0,1.2387506689123688,14.309687667228092,0.07803577784043915,0.07171722331875581,0.3889770398821461
politifact14940,0.9743526736703854,0.002386634844868735,0.4301049304232214,1.828716838733718,393.4698802116195,0.0022023112377639893,0.002155317667239668,0.23889221267539618
politifact13068,0.7054996560886357,0.0,0.6221544753788184,1.248892112735638,8.244590526415152,0.04957187398719978,0.04648608096883952,0.26663091362262636
politifact13682,0.967158185635967,0.010676156583629894,0.4291229535186421,1.5164600137778832,257.7822081817278,0.0034981113539076293,0.0034396079134234596,0.2280407744447784
politifact8259,0.9382394144346791,0.0,0.5410732307949252,1.2395342780638234,39.00915704334044,0.02285774645253764,0.021094003069700502,0.3265148757335078
politifact10731,0.9667948997106187,0.043478260869565216,0.5277334607815947,1.534605575337415,20.157759674070892,0.05688771078592469,0.05327240168934405,0.34926456058062916
politifact4190,1.0517285797141236,0.05459770114942529,0.453650592033424,7.841804198460173,294.06516838460084,0.0024954587531628683,0.0023125434615244435,0.39707410389761194
politifact6556,1.0137624407418704,0.0,0.9328018597797212,1.260846509503138,7.940804260014307,0.0853323989311747,0.07802436173975257,0.3904132313852803
politifact11314,1.1861983749427065,0.14285714285714285,0.5428002928143956,2.76058833178455,5.578132183272148,0.06834382782041015,0.06166639944417717,0.41512155757011965
politifact4586,0.7861933332796495,0.0,0.6752927928636261,1.0,1.6792899999194741,0.4474437232693725,0.4443215220992998,0.6321958499362845
politifact7506,0.9769779662967992,0.012195121951219513,0.4242592919222679,3.043372755201749,71.09701877576089,0.0168677731255203,0.015969394517618987,0.30502040218031556
politifact3428,1.0447770519767736,0.07142857142857142,0.6340716954971027,2.131865245443737,10.579531694780249,0.05678821439461552,0.05225158496648909,0.323022613536732
politifact73,0.9972125599155156,0.030303030303030304,0.6273283205204679,2.450120135394009,28.88084419772883,0.025872932827390106,0.023431442151320037,0.2792743570811555
politifact1185,1.0180204476598909,0.05,0.6410097658048901,2.4405941795524955,16.601379526103152,0.05392779677611188,0.04997163435170081,0.42839140637520445
politifact12052,1.0096391502891835,0.10204081632653061,0.4541032498304497,3.075715481644268,24.753255063918466,0.0148032007019444,0.013575554953287253,0.3135016306441679
politifact1500,0.9944356118555538,0.02857142857142857,0.6218801237427348,2.4405941795524955,29.51290086640474,0.03633593506413644,0.03406001342947259,0.2537758661640202
politifact3228,0.9237655068419791,0.0,0.6291439905897671,1.0,28.242130862892655,0.03220287533329409,0.029495888407137457,0.38088846801805415
politifact6473,1.1363186926836084,0.07407407407407407,0.5291874614385047,7.542531259814682,44.292936405241655,0.01962056148698922,0.01798284682397373,0.38379064885397557
politifact608,0.9699491781387505,0.0,0.6586643487473857,1.0,11.64622383005915,0.07144057929338178,0.06488310043865592,0.4325448072475151
politifact720,0.972849144301465,0.0,0.5248592741720921,1.0,78.8732394885108,0.012544639048801912,0.01141967147458162,0.38460104887769336
politifact13548,0.9977179501287058,0.025,0.54158685192146,1.840437146183254,36.531521874675875,0.0245133223436445,0.022341672561050428,0.3985449237332503
politifact14544,0.19393483878523649,0.0,0.0,0.4562877581857349,0.40533943004484735,0.10397170081837614,0.09499363819064113,0.4132042442680963
politifact15539,0.13745261990089117,0.0,0.0,0.7565800191194003,8.790057368778879,0.00731674368167431,0.006928103571970109,0.1666568970331915
politifact14406,0.23966547018880957,0.0,0.0,0.5366334172651587,11.516237259077485,0.0055941691447846205,0.005135404420877233,0.3488755283762933
politifact13766,0.1258156247938522,0.002506265664160401,0.0,1.6060453574645994,19.58736382290891,0.002723407638083856,0.0027018541367775156,0.2171426944733302
politifact14890,0.0839236583904613,0.0,0.0,0.5210682906345658,3.132398159837301,0.01174783430518557,0.010989656685512567,0.2514183451681619
politifact14595,0.11128909588535488,0.0,0.0,0.7587043911798874,9.194264861304438,0.005399653510698399,0.005184619188299422,0.2756624744370673
politifact14330,0.19544776473848083,0.0,0.0,0.7549164023526795,14.558325754668676,0.004514573921580515,0.004187017276828928,0.29400457439447325
politifact15224,0.14803732896031405,0.0,0.0,0.4558835854110918,0.49986498369103805,0.0847625425699442,0.07856678786475975,0.3384314259932797
politifact14085,0.31205741974207274,0.0,0.0,1.0293608767145916,2.3531994956726443,0.023551228392837027,0.02152650254619589,0.33036994157629945
politifact13577,0.316186928917506,0.0,0.0,0.7861631250330359,1.8775403911556616,0.022098232508877984,0.02039382023720969,0.3658567212058845
politifact14021,0.12820709031283795,0.0,0.0,0.5291874614385047,7.610784829324694,0.004638837778072572,0.004399198252172628,0.3128954422694429
politifact13836,0.24532148394886102,0.0,0.0,0.4491057888403355,4.559737937102164,0.008908678836350364,0.008075718526675598,0.4069105345210288
politifact15156,0.1615543073719862,0.0,0.0,1.036220623312332,7.904136197073144,0.00898639242757662,0.008467344269316264,0.30152955796930114
politifact14879,0.27712743560845565,0.0,0.0,0.4730097646221677,1.3730679383330704,0.044637380747348555,0.04199669916851911,0.3391907479242659
politifact14205,0.10052981133761235,0.0,0.0,0.5968741495500542,11.504039033367043,0.002842638463399634,0.002693852805013133,0.2728899591931105
politifact14040,0.0750071677470706,0.0,0.0,0.524708495436416,3.5385665223405955,0.010926996689947559,0.010333524286036568,0.21876794477643816
politifact13744,0.23475065054545663,0.0,0.0,0.4523746854686,3.992769008760817,0.011916239043923138,0.010844718791196155,0.3646326785948071
politifact13794,0.17035984227383766,0.0,0.0,0.4515497154580063,6.050251838097093,0.007388891589025619,0.006787534071070433,0.4018287137841861
politifact15327,0.1506616850467031,0.0,0.0,0.4774446317066994,0.343798639965349,0.11274900273461166,0.10608843403113924,0.43711795756164923
politifact14264,0.37056199314422794,0.0,0.0,0.4608050692553403,1.3691334016313192,0.04296956023682048,0.039043794259083935,0.37942938823206784
politifact14402,0.2799961185445848,0.0,0.0,0.5599922370891696,0.2799961185445848,0.43600440826720194,0.41548821548821546,0.51947877485223
politifact14788,0.34566777744055766,0.0,0.0,0.4681319197156864,1.111245190983237,0.0677061768832149,0.06322559616751355,0.3490669712643318
politifact14947,0.24381532111092763,0.0,0.0,0.5416215261948849,2.5969861405881294,0.028276604309559333,0.02638593405707783,0.3460113506361623
politifact14694,0.21679132451743324,0.0,0.0,1.3112095571155973,2.6041401566555633,0.02782302632863882,0.026105917041854346,0.28459043006887197
politifact14776,0.15742665038968154,0.0,0.0,0.4816874381508363,9.577029517525258,0.008254209011795558,0.007955284143600834,0.31848743294704024
politifact14500,0.10280537161588782,0.0,0.0,0.4400212426101501,2.048948094807139,0.017874274599308904,0.01670923309713088,0.2685178594144076
politifact14169,0.12232619118644038,0.0,0.0,0.531649885032337,6.462282562971499,0.009601868763345005,0.009054521301514814,0.30026085298381855
politifact14794,0.09252019241719912,0.0,0.0,0.5277334607815947,14.159950665616073,0.0024656581732800946,0.002407416045392573,0.14212286959721485
politifact13784,0.1540338030603043,0.0,0.0,0.7538609145959714,15.41689454025772,0.003923534881457117,0.003740027946352881,0.2071497821938723
politifact14503,0.11708007165537383,0.0,0.0,0.4500441031308778,2.2561852155185447,0.019081416342856695,0.01769090256941212,0.3240065251885751
politifact14605,0.10331884241467408,0.0,0.0,0.7584544233559287,3.8432947950632705,0.01363490480599352,0.012764829944502344,0.22343761262465325
politifact14927,0.06235228314009723,0.0035335689045936395,0.0,1.8871906010079655,6.748646631460958,0.0029321047336724943,0.0027793583183912023,0.366898786128154
politifact14876,0.10432190706472018,0.0,0.0,0.6428960957241325,16.780693639026044,0.0020035919798792215,0.001954457583274542,0.21729283132947594
politifact14356,0.15077612551421352,0.0,0.0,0.5301089956119147,11.5323252012036,0.005449347741278299,0.00528917088657581,0.27201682593527265
politifact14893,0.12293812639642421,0.0,0.0,0.5386849749606857,3.3194668905078846,0.016734904797887487,0.015722133670123505,0.30544374382938116
politifact15591,0.14329091952752868,0.0,0.0,0.4774446317066994,11.096130449478382,0.0062507079163855546,0.005940299365544698,0.2651359023114004
politifact13038,0.040514873836110764,0.0,0.0,0.4456636121972184,0.2228318060986092,0.11021343339168815,0.10167219717839547,0.40547841168948295
politifact14991,0.12969044319605927,0.0,0.0,1.0242139375934716,15.736180377902482,0.003422575438448837,0.0032186787656372264,0.2745144705779524
politifact15159,0.04474425066251452,0.0,0.0,0.5432972179764664,0.41867404118785084,0.06385747708112098,0.05994982159439788,0.33093835044263353
politifact15532,0.09847525925693133,0.0,0.0,0.5145608128750401,6.597374455623734,0.007700360851837933,0.007413248635332249,0.23086204962706408
politifact14733,0.17958378659669652,0.0,0.0,0.4523746854686,4.354385348926169,0.015540390673811712,0.014407890435019114,0.30044487031847716
politifact14258,0.11680287949717562,0.0,0.0,0.5225762322105898,17.64010977262025,0.001863045609534472,0.0018074478463161031,0.2452673853724915
politifact15494,0.23534993392782397,0.0,0.0,0.5323503958725981,13.224239465072868,0.006394480646209665,0.005969000806139472,0.2958689065219572
politifact15409,0.16578254092524752,0.0,0.0,0.4685264549932342,9.40718564620134,0.0063516837093756644,0.005988641199218815,0.30130942063575045
politifact15188,0.12691981360431784,0.0,0.0,0.5410732307949252,13.074534305787207,0.0036684604284303065,0.003397781599920298,0.3997117940001014
politifact14693,0.1985321596078067,0.0,0.0,0.4730097646221677,1.5605597414810926,0.05045839559301104,0.04703196187033139,0.32625244942986364
politifact13934,0.23342617132585802,0.0,0.0,0.4459856439289998,2.0660332099690795,0.022055851974033747,0.02002243011315123,0.397070899370443
politifact13999,0.16059056822806503,0.0,0.0,0.5229210559523396,1.5071987163871585,0.04958375583912124,0.048835905304858034,0.2753792713366826
politifact14587,0.06624814915676916,0.0,0.0,0.4481896741751102,1.251331339756562,0.028662375547180187,0.02633413560117669,0.37284796946545795
politifact14818,0.11500296717751071,0.0,0.0,0.5237808729547525,2.1123578160214134,0.033126646989107486,0.03128821871435213,0.22742296382730692
politifact15486,0.13662653605416908,0.0,0.0,0.4457099678105078,8.403333246596395,0.005119886930800375,0.0047879104783653675,0.2844471696333417
politifact15533,0.1756704542775862,0.0,0.0,0.4487402424603537,1.4629146079349473,0.04481710803259022,0.041036179225086546,0.40338329136287143
politifact15579,0.11083999253159069,0.0,0.0,0.5366334172651587,0.8552110543567316,0.04666846022177477,0.042653086397938376,0.3897227402540555
politifact14960,0.1284522126838989,0.0,0.0,0.5224326321764748,5.107750922435124,0.013222931026428358,0.012582572301483453,0.23300158489827044
politifact15267,0.36864199996237423,0.0,0.0,1.3113173196926535,1.449814803904075,0.07732109211260349,0.07087920476094589,0.4130996465847974
politifact15262,0.11048843609654896,0.0,0.0,0.7594049636747529,16.840277209287297,0.0024160234953628994,0.0024151706343873477,0.17120035379814072
politifact15217,0.10708044646026589,0.0,0.0,0.554345668920377,13.12881516850549,0.0024546337233588723,0.002359267785210939,0.24310021777846785
politifact15564,0.06935520118162958,0.0,0.0,1.0266942072202832,7.6770895323407,0.0038263280387865373,0.0037571011534996836,0.27066190190912626
politifact15623,0.10848708718467766,0.0,0.0,0.4583094800725372,1.1734141303555945,0.046940026679415714,0.04428665370927822,0.21089612125403598
politifact14166,0.1278539969733321,0.0,0.0,0.7536575647740209,6.724656708879174,0.004583830616907262,0.004211298037930627,0.2889320203808944
politifact13921,0.06111072388540065,0.0,0.0,0.5408459021875053,4.7695243799015685,0.004271992432231202,0.003961432817454502,0.30126921417932384
politifact15246,0.09407720839617602,0.0,0.0,0.7519219512311671,9.538123801724918,0.003943705486007697,0.0037718538613455976,0.15625122294840124
politifact14699,0.1188458757791488,0.0,0.0,0.4774446317066994,0.6867249404693162,0.06900711723178463,0.06417620502401544,0.2914308178280062
politifact15204,0.07144457062196823,0.0,0.0,0.5278134057612245,1.0448259205280488,0.040320718736896154,0.038042315527961904,0.2325662174983755
politifact15130,0.368052730411655,0.0,0.0,0.7767638136845576,2.8076749217472936,0.024883863149356738,0.02259408068826686,0.40954614412619667
politifact15146,0.22852446832441445,0.0,0.0,0.4457099678105078,1.0973986402559346,0.041503222214560674,0.03839751237948954,0.2889124887060081
politifact13823,0.1383231057513157,0.0,0.0,0.7590772330041048,14.9034877080768,0.0036062728631432927,0.0034462128893881843,0.2440296807389
politifact13943,0.0,0.0,0.0,0.0,0.0,0.11033741135702109,0.10235690235690231,0.39100603856111643
politifact14795,0.08862061473965313,0.0,0.0,1.0258189046093733,14.192692690596001,0.002286469633836082,0.002243673768411437,0.22019283911282014
politifact14860,0.05320500080814505,0.0,0.0,0.4730097646221677,3.3933635758008545,0.006667835419067175,0.0062924276429971735,0.4236373479969582
politifact15096,0.1309253649777672,0.0,0.0,0.5463376259983755,1.2270063591280815,0.0469533525840995,0.04332033606691346,0.3888242225979203
politifact13887,0.0958887360536385,0.0,0.0,0.7739727926478956,11.481811294628326,0.003816163295091042,0.0036105470763869215,0.29117810829696195
